seed,t,model,phase,window,y,pred,correct,loss,rho,diff,persistence
0,763,IDLGated,pre_shift,other,0,0.46903829241204636,1,0.6330653741108534,0.6339600472189455,0.13111411432588638,0.139965611245409
0,764,MLP,pre_shift,other,1,0.9493530574079827,1,0.0519745185701876,1.0,0.0,0.0
0,764,ChevronSlow,pre_shift,other,1,0.9556616905578327,1,0.04535130873073028,1.0,0.06743502873989052,0.1868004987298468
0,764,IDLGated,pre_shift,other,1,0.9522439109814472,1,0.04893406799257092,0.6185743488360179,0.02043470093234365,0.13697733848758234
0,765,MLP,pre_shift,other,0,0.010368046781707286,1,0.010422169400994462,1.0,0.0,0.0
0,765,ChevronSlow,pre_shift,other,0,0.009504011854571639,1,0.009549463184466625,1.0,0.39343753722214525,0.19196642469215427
0,765,IDLGated,pre_shift,other,0,0.013712285327199638,1,0.013807167073809497,0.6333568679646892,0.251783895420859,0.13984750241091426
0,766,MLP,pre_shift,other,1,0.5006264487696418,1,0.6918950672418195,1.0,0.0,0.0
0,766,ChevronSlow,pre_shift,other,1,0.5213781538244163,1,0.6512796774314578,1.0,0.1249724032890013,0.19029157415707543
0,766,IDLGated,pre_shift,other,1,0.5284912586787333,1,0.6377290136785764,0.6294883349643197,0.10962448571789793,0.13909192699358883
0,767,MLP,pre_shift,other,0,0.47377206596894833,1,0.642020825446982,1.0,0.0,0.0
0,767,ChevronSlow,pre_shift,other,0,0.4751472544555723,1,0.6446375404109781,1.0,0.020765770021202015,0.18605342905367858
0,767,IDLGated,pre_shift,other,0,0.4845041408211288,1,0.6626260081880899,0.6148936446095925,0.026196253343832448,0.1362695351523449
0,768,MLP,pre_shift,other,0,0.5803233802309994,0,0.8682708172016695,1.0,0.0,0.0
0,768,ChevronSlow,pre_shift,other,0,0.6079357365311744,0,0.9363295152074714,1.0,0.1728766677922232,0.1857240100221422
0,768,IDLGated,pre_shift,other,0,0.6125610023224537,0,0.9481968679296737,0.617695330097073,0.1578108319943566,0.1368080675733952
0,769,MLP,pre_shift,other,0,0.03398790450379989,1,0.034578923630410346,1.0,0.0,0.0
0,769,ChevronSlow,pre_shift,other,0,0.033128346324494504,1,0.03368951862989141,1.0,0.33568474675085713,0.18947302844036007
0,769,IDLGated,pre_shift,other,0,0.03602372897761977,1,0.0366885997965607,0.6302787327813002,0.2343267548689611,0.13924603475578434
0,770,MLP,pre_shift,other,0,0.34506539527961594,1,0.4232198884527928,1.0,0.0,0.0
0,770,ChevronSlow,pre_shift,other,0,0.3568031948843744,1,0.44130452830069694,1.0,0.16866149146120013,0.18895274001588108
0,770,IDLGated,pre_shift,other,0,0.361841395296868,1,0.4491684298190169,0.6307901941833486,0.14323782272453803,0.13934582945500318
0,771,MLP,pre_shift,other,1,0.9684021135653959,1,0.03210787138716239,1.0,0.0,0.0
0,771,ChevronSlow,pre_shift,other,1,0.9736778175087917,1,0.026674812905497818,1.0,0.04630731290713362,0.1853866043381624
0,771,IDLGated,pre_shift,other,1,0.9687457447062491,1,0.0317530908855189,0.6192865969776317,0.05009682665571309,0.13711460438502093
0,772,MLP,pre_shift,other,1,0.9782360237244946,1,0.022004305011825803,1.0,0.0,0.0
0,772,ChevronSlow,pre_shift,other,1,0.982230451448532,1,0.017929322550181596,1.0,0.08258427246348651,0.1828165460412955
0,772,IDLGated,pre_shift,other,1,0.9768426978318343,1,0.023429645191929215,0.6043048827591881,0.022411946425765723,0.13424703793603954
0,773,MLP,pre_shift,other,0,0.004300773087139278,1,0.004310048014169938,1.0,0.0,0.0
0,773,ChevronSlow,pre_shift,other,0,0.0037548489568042962,1,0.003761916098394632,1.0,0.43782042139319005,0.18919164292509286
0,773,IDLGated,pre_shift,other,0,0.006697188265628191,1,0.00671971506477093,0.6226216841213302,0.27471263150080905,0.13775867777515877
0,774,MLP,pre_shift,other,0,0.023233252151630548,1,0.023507398689355256,1.0,0.0,0.0
0,774,ChevronSlow,pre_shift,other,0,0.021382109538515038,1,0.021614018604578598,1.0,0.49130741010323353,0.19674453710454637
0,774,IDLGated,pre_shift,other,0,0.027990369346891586,1,0.028389566491453026,0.6473019720850344,0.33141277831011257,0.1426000302885326
0,775,MLP,pre_shift,other,0,0.017596580096830523,1,0.01775324042352526,1.0,0.0,0.0
0,775,ChevronSlow,pre_shift,other,0,0.01601885277039599,1,0.016148541432933806,1.0,0.4855637273858213,0.20396501686157825
0,775,IDLGated,pre_shift,other,0,0.02196657728250247,1,0.022211434973488216,0.6695107388981981,0.3221861629279656,0.14708968360451843
0,776,MLP,pre_shift,other,0,0.010094767240229492,1,0.010146064920462675,1.0,0.0,0.0
0,776,ChevronSlow,pre_shift,other,0,0.00929500490639076,1,0.009338473031802274,1.0,0.45556546118644403,0.21025502796969991
0,776,IDLGated,pre_shift,other,0,0.013596842527366421,1,0.013690126130806144,0.6872266156672322,0.29474812836515335,0.1507811447235343
0,777,MLP,pre_shift,other,0,0.45546612798966685,1,0.6078251309951099,1.0,0.0,0.0
0,777,ChevronSlow,pre_shift,other,0,0.4947163161121582,1,0.6826352571564432,1.0,0.31519221196334374,0.212878457569541
0,777,IDLGated,pre_shift,other,0,0.49423633655570154,1,0.6816857870969424,0.7030192649272617,0.2862935806744044,0.15416895562230606
0,778,MLP,pre_shift,other,1,0.9054127131132732,1,0.09936440264604107,1.0,0.0,0.0
0,778,ChevronSlow,pre_shift,other,1,0.9207728707647185,1,0.08254188468799517,1.0,0.13391015369485926,0.21090424997267396
0,778,IDLGated,pre_shift,other,1,0.9170476569256047,1,0.08659583760105811,0.7026484444000837,0.15094083974090738,0.1540882527252711
0,779,MLP,pre_shift,other,0,0.029606210717112905,1,0.030053321534683087,1.0,0.0,0.0
0,779,ChevronSlow,pre_shift,other,0,0.030087351732497214,1,0.030549264872224695,1.0,0.4790253547542304,0.21760727759221285
0,779,IDLGated,pre_shift,other,0,0.03519231738801313,1,0.03582649013463157,0.723416356723683,0.33868841210669237,0.15870325670980664
0,780,MLP,pre_shift,other,0,0.5346999180608046,0,0.7650727440318391,1.0,0.0,0.0
0,780,ChevronSlow,pre_shift,other,0,0.5870691092687157,0,0.8844750348142116,1.0,0.3793643805552248,0.22165120516628814
0,780,IDLGated,pre_shift,other,0,0.5890608611429059,0,0.8893101560905966,0.7447031276893902,0.3570431328685085,0.1636617536137742
0,781,MLP,pre_shift,other,0,0.013617711032940853,1,0.013711282517186547,1.0,0.0,0.0
0,781,ChevronSlow,pre_shift,other,0,0.013323414003026186,1,0.01341296700736421,1.0,0.45572934765299367,0.22750315872845575
0,781,IDLGated,pre_shift,other,0,0.01697168484032916,1,0.01711735440783744,0.7589518800708093,0.30254032716089346,0.1671337179524522
0,782,MLP,pre_shift,other,0,0.1836831473430773,1,0.202952699562237,1.0,0.0,0.0
0,782,ChevronSlow,pre_shift,other,0,0.21835674394754062,1,0.24635683683142406,1.0,0.6193949269880114,0.23730045293494464
0,782,IDLGated,pre_shift,other,0,0.21493995713429365,1,0.2419950763977511,0.7941372457469612,0.5364151719148728,0.1763657543015127
0,783,MLP,pre_shift,other,1,0.9745049383608969,1,0.025825692463065243,1.0,0.0,0.0
0,783,ChevronSlow,pre_shift,other,1,0.9804636836407847,1,0.019729672643834652,1.0,0.03436313154107738,0.23222701990009795
0,783,IDLGated,pre_shift,other,1,0.9739595967166114,1,0.026385458010456657,0.7845829997690837,0.07187500140614209,0.17375348547912842
0,784,MLP,pre_shift,other,1,0.865903228115043,1,0.14398212248931722,1.0,0.0,0.0
0,784,ChevronSlow,pre_shift,other,1,0.8871901341823345,1,0.11969596318101212,1.0,0.1097954139545533,0.2291662297514593
0,784,IDLGated,pre_shift,other,1,0.8830661368016712,1,0.12435518106790765,0.7796212306548763,0.1208148939734017,0.17243002069148525
0,785,MLP,pre_shift,other,0,0.1340112609239712,1,0.1438833738806567,1.0,0.0,0.0
0,785,ChevronSlow,pre_shift,other,0,0.15595078585032304,1,0.1695444754822945,1.0,0.6216216020038405,0.23897761405776882
0,785,IDLGated,pre_shift,other,0,0.1553959540314662,1,0.1688873460976823,0.8098025058334015,0.5092790524557373,0.18085124648559156
0,786,MLP,pre_shift,other,0,0.05966162475174498,1,0.06151549482470762,1.0,0.0,0.0
0,786,ChevronSlow,pre_shift,other,0,0.06488678506879235,1,0.06708767153578336,1.0,0.549819292811561,0.2467486560266136
0,786,IDLGated,pre_shift,other,0,0.06856320305710083,1,0.07102694208208069,0.8285767041006937,0.4114804818809636,0.18661697737047586
0,787,MLP,pre_shift,other,1,0.7534900997277211,1,0.2830394000493886,1.0,0.0,0.0
0,787,ChevronSlow,pre_shift,other,1,0.7792890305700354,1,0.2493732742357505,1.0,0.14504135922910993,0.244205973606676
0,787,IDLGated,pre_shift,other,1,0.7808277918840674,1,0.24740065040289397,0.8248006625273981,0.13869668075981462,0.18541896995520932
0,788,MLP,pre_shift,other,0,0.012786129927125685,1,0.012868576017968128,1.0,0.0,0.0
0,788,ChevronSlow,pre_shift,other,0,0.012196073721087327,1,0.012271056112391633,1.0,0.5939596958409138,0.25294981666253197
0,788,IDLGated,pre_shift,other,0,0.016886641882653795,1,0.017030846951244332,0.8400885803075365,0.3848189063303347,0.19040396836458745
0,789,MLP,pre_shift,other,0,0.03169234279858421,1,0.032205414514667324,1.0,0.0,0.0
0,789,ChevronSlow,pre_shift,other,0,0.033061605715513816,1,0.03362049364051616,1.0,0.6273759900836946,0.26231047099806104
0,789,IDLGated,pre_shift,other,0,0.03824193571409346,1,0.0389923523722466,0.8573170116757569,0.43457696885930647,0.1965082933769554
0,790,MLP,pre_shift,other,1,0.5108831115141861,1,0.6716144595351007,1.0,0.0,0.0
0,790,ChevronSlow,pre_shift,other,1,0.5512014198851509,1,0.5956549832969805,1.0,0.3782397424898511,0.2652087027853558
0,790,IDLGated,pre_shift,other,1,0.5491223996370956,1,0.5994339121636555,0.8659323577493404,0.3279262513462003,0.19979374232618652
0,791,MLP,pre_shift,other,0,0.16142220546005495,1,0.17604792379955486,1.0,0.0,0.0
0,791,ChevronSlow,pre_shift,other,0,0.1690371732395449,1,0.18517021826749222,1.0,0.3900363556642174,0.26832939410732737
0,791,IDLGated,pre_shift,other,0,0.16701848924768956,1,0.18274383303724642,0.8716549006746772,0.2910819856393414,0.20207594840901538
0,792,MLP,pre_shift,other,0,0.04249563864843911,1,0.043425003001353636,1.0,0.0,0.0
0,792,ChevronSlow,pre_shift,other,0,0.041010318954021775,1,0.04187496427548582,1.0,0.3667102218462985,0.27078891480080164
0,792,IDLGated,pre_shift,other,0,0.042974217293092615,1,0.04392494671454809,0.8738484007675195,0.23798811000315256,0.2029737524488688
0,793,MLP,pre_shift,other,1,0.9222255895968486,1,0.08096541117025655,1.0,0.0,0.0
0,793,ChevronSlow,pre_shift,other,1,0.9323194704454424,1,0.07007974358409944,1.0,0.09647893888973974,0.2664311654030251
0,793,IDLGated,pre_shift,other,1,0.9268052605432288,1,0.07601181041150835,0.8673995498107696,0.09885863549947453,0.20037087452513394
0,794,MLP,pre_shift,other,0,0.011083740531719182,1,0.011145622867165372,1.0,0.0,0.0
0,794,ChevronSlow,pre_shift,other,0,0.010349486400803562,1,0.010403414744986074,1.0,0.49908544381363207,0.27224752236329025
0,794,IDLGated,pre_shift,other,0,0.014106944195267222,1,0.014207392934687521,0.8735961526301416,0.30032913286186236,0.20286983098355216
0,795,MLP,pre_shift,other,1,0.8687708759539137,1,0.14067585251683945,1.0,0.0,0.0
0,795,ChevronSlow,pre_shift,other,1,0.881197541254045,1,0.12647345428248416,1.0,0.0296236811471363,0.2661819263328864
0,795,IDLGated,pre_shift,other,1,0.8770807564439984,1,0.13115620824496563,0.8632420086299901,0.03804423076800212,0.1987491909781634
0,796,MLP,pre_shift,other,0,0.047858765047205085,1,0.04904189915158938,1.0,0.0,0.0
0,796,ChevronSlow,pre_shift,other,0,0.04933168540637849,1,0.050590052674061664,1.0,0.5504557939699758,0.2732887730238136
0,796,IDLGated,pre_shift,other,0,0.05289481480600649,1,0.05434511995354498,0.8736466092991427,0.3644057108485701,0.20289060397492356
0,797,MLP,pre_shift,other,0,0.1952630886472735,1,0.21723987317564958,1.0,0.0,0.0
0,797,ChevronSlow,pre_shift,other,0,0.22491187621907577,1,0.25477854798864824,1.0,0.6149097079804863,0.2818292963977304
0,797,IDLGated,pre_shift,other,0,0.21534326549620042,1,0.24250893772177579,0.888800322295872,0.46643938584409683,0.20947932352165288
0,798,MLP,pre_shift,other,0,0.10088340793665518,1,0.10634256208166556,1.0,0.0,0.0
0,798,ChevronSlow,pre_shift,other,0,0.09967082335163194,1,0.10499483069720239,1.0,0.3361547043684516,0.28318743159699844
0,798,IDLGated,pre_shift,other,0,0.0988516356933291,1,0.10408536866268547,0.8894945236490971,0.22228505712542102,0.20979946686174708
0,799,MLP,pre_shift,other,0,0.09403282187029177,1,0.09875220082528222,1.0,0.0,0.0
0,799,ChevronSlow,pre_shift,other,0,0.09910133060928814,1,0.10436249230362034,1.0,0.4814220736596095,0.2881432976485637
0,799,IDLGated,pre_shift,other,0,0.09918424996358154,1,0.10445453725087485,0.8959046035858257,0.3315047672606571,0.21284209937171983
0,800,MLP,pre_shift,other,1,0.5426454753599745,1,0.6112990721697019,1.0,0.0,0.0
0,800,ChevronSlow,pre_shift,other,1,0.5515787167555506,1,0.5949707183694847,1.0,0.15063872274938675,0.2847056832760843
0,800,IDLGated,pre_shift,other,1,0.5554662488487798,1,0.5879474298963145,0.8905338258975775,0.11044084826303639,0.21028206809400274
0,801,MLP,pre_shift,other,0,0.019548735629273697,1,0.01974233945538731,1.0,0.0,0.0
0,801,ChevronSlow,pre_shift,other,0,0.018792753229595033,1,0.018971581005014265,1.0,0.6694814128571549,0.2943250765156111
0,801,IDLGated,pre_shift,other,0,0.023686479154384613,1,0.023971513777868925,0.9004746853876975,0.4035630215551236,0.21511409193053074
0,802,MLP,pre_shift,other,0,0.16230410035232024,1,0.17710013260852034,1.0,0.0,0.0
0,802,ChevronSlow,pre_shift,other,0,0.18256541508036883,1,0.20158439785930968,1.0,0.592563926861871,0.30178104777426756
0,802,IDLGated,pre_shift,other,0,0.1757647428559712,1,0.1932992835790634,0.9102552663621469,0.42283355133386985,0.22030707841561423
0,803,MLP,pre_shift,other,1,0.8508327798895994,1,0.16153966808419473,1.0,0.0,0.0
0,803,ChevronSlow,pre_shift,other,1,0.8746535585178222,1,0.13392740414922563,1.0,0.322206540285365,0.302291685087045
0,803,IDLGated,pre_shift,other,1,0.8746741547160282,1,0.13390385659086812,0.9119655501058054,0.2587039443587665,0.22126700006419303
0,804,MLP,pre_shift,other,0,0.0037580803404154138,1,0.003765159666354034,1.0,0.0,0.0
0,804,ChevronSlow,pre_shift,other,0,0.0030298886388858168,1,0.003034488044274869,1.0,0.5560182572190595,0.30863484939034536
0,804,IDLGated,pre_shift,other,0,0.0056629284129361,1,0.005679023584673433,0.9156174657057884,0.30556558485276664,0.22337446468390737
0,805,MLP,pre_shift,other,1,0.4946875106115319,0,0.7038290074558256,1.0,0.0,0.0
0,805,ChevronSlow,pre_shift,other,1,0.5045213252713561,1,0.6841451699701226,1.0,0.24121558278214028,0.3069493677251402
0,805,IDLGated,pre_shift,other,1,0.5009078433678064,1,0.6913331401909374,0.9130901976591936,0.1646937722055313,0.22190744737194795
0,806,MLP,pre_shift,other,0,0.030219357428611114,1,0.03068537473757422,1.0,0.0,0.0
0,806,ChevronSlow,pre_shift,other,0,0.028394799101339557,1,0.028805728946811597,1.0,0.427849351139429,0.3099718673104974
0,806,IDLGated,pre_shift,other,0,0.031698802142456226,1,0.03221208529266687,0.9136827653627378,0.2355261763085529,0.22224791559536305
0,807,MLP,pre_shift,other,1,0.9142006176600707,1,0.0897052374556788,1.0,0.0,0.0
0,807,ChevronSlow,pre_shift,other,1,0.9187774770180069,1,0.08471132194391988,1.0,0.03672415604316414,0.3031406745288141
0,807,IDLGated,pre_shift,other,1,0.9137915478224865,1,0.09015279937868585,0.9047370769841482,0.025065290525668995,0.2173183499686207
0,808,MLP,pre_shift,other,0,0.00431073938336589,1,0.0043200574084083015,1.0,0.0,0.0
0,808,ChevronSlow,pre_shift,other,0,0.0035758678723761747,1,0.0035822765702290082,1.0,0.47069965141190395,0.3073296489508913
0,808,IDLGated,pre_shift,other,0,0.006143854509985268,1,0.006162805645992381,0.905873717169035,0.24142543533911023,0.21792102710288294
0,809,MLP,pre_shift,other,1,0.8244615635434128,1,0.1930247559667508,1.0,0.0,0.0
0,809,ChevronSlow,pre_shift,other,1,0.8291907582037081,1,0.18730504391954073,1.0,0.08358397977861388,0.3017360072215844
0,809,IDLGated,pre_shift,other,1,0.8262007499287057,1,0.190917496335661,0.8975151512455165,0.04637999972851837,0.21363250141852383
0,810,MLP,pre_shift,other,0,0.6780250546825703,0,1.1332815460382504,1.0,0.0,0.0
0,810,ChevronSlow,pre_shift,other,0,0.6566049287944377,0,1.0688736835467447,1.0,0.18491346384869253,0.2988154436372621
0,810,IDLGated,pre_shift,other,0,0.6650330343339879,0,1.093723361971554,0.8951213610521382,0.16679689173990844,0.21246161117655846
0,811,MLP,pre_shift,other,0,0.006531413770186694,1,0.006552836785774165,1.0,0.0,0.0
0,811,ChevronSlow,pre_shift,other,0,0.005826063020339425,1,0.005843100732917953,1.0,0.4491818026627684,0.30257460261289976
0,811,IDLGated,pre_shift,other,0,0.00850862073005172,1,0.00854502569452948,0.8961453864336785,0.23238023108103747,0.21295957667417043
0,812,MLP,pre_shift,other,1,0.9072949220370372,1,0.09728771960714125,1.0,0.0,0.0
0,812,ChevronSlow,pre_shift,other,1,0.9140569512837218,1,0.08986239953074417,1.0,0.0566818196353336,0.2964272830384606
0,812,IDLGated,pre_shift,other,1,0.9091042447031156,1,0.095295510738489,0.8872814190342091,0.04597273536398455,0.20878490564141577
0,813,MLP,pre_shift,other,0,0.09023656726502619,1,0.09457067729524778,1.0,0.0,0.0
0,813,ChevronSlow,pre_shift,other,0,0.09091701633441353,1,0.09531889781018142,1.0,0.4567286388264118,0.3004348169331594
0,813,IDLGated,pre_shift,other,0,0.08986321457333324,1,0.09416037711152916,0.8903220676969164,0.2647252037905684,0.2101834130951446
0,814,MLP,pre_shift,other,1,0.7398767760410112,1,0.3012716255132252,1.0,0.0,0.0
0,814,ChevronSlow,pre_shift,other,1,0.7465455165722967,1,0.29229869055653535,1.0,0.06559630433149884,0.29456385411811786
0,814,IDLGated,pre_shift,other,1,0.7483315993434335,1,0.28990908461230025,0.8811064634845758,0.044574200204861074,0.2060431827728875
0,815,MLP,pre_shift,other,1,0.9396404327014398,1,0.062257995299637374,1.0,0.0,0.0
0,815,ChevronSlow,pre_shift,other,1,0.9450851661985473,1,0.05648023258779867,1.0,0.10769058805583528,0.2898920224665608
0,815,IDLGated,pre_shift,other,1,0.9421040757588227,1,0.05963952668825549,0.8729187079789457,0.06798033941450468,0.20259161168892792
0,816,MLP,pre_shift,other,1,0.4435555416116297,0,0.812932250323709,1.0,0.0,0.0
0,816,ChevronSlow,pre_shift,other,1,0.45782290054727776,0,0.7812728496757297,1.0,0.3395762334727838,0.29113412774171643
0,816,IDLGated,pre_shift,other,1,0.44469517855162916,0,0.8103662235489317,0.8731200814974557,0.20589438269771906,0.2026741809641477
0,817,MLP,pre_shift,other,0,0.05455629416472865,1,0.05610093169869148,1.0,0.0,0.0
0,817,ChevronSlow,pre_shift,other,0,0.05092193716257146,1,0.052264225760029655,1.0,0.3951136841989349,0.2937336166531469
0,817,IDLGated,pre_shift,other,0,0.05272795486861066,1,0.05416895658422641,0.8722219005822767,0.18797731236351617,0.2023067592491319
0,818,MLP,pre_shift,other,1,0.9254831982156531,1,0.07743930141143836,1.0,0.0,0.0
0,818,ChevronSlow,pre_shift,other,1,0.9275899744870786,1,0.07516548167223497,1.0,0.1379443678396511,0.2898388854328095
0,818,IDLGated,pre_shift,other,1,0.9219998596652131,1,0.08121020763248199,0.8655361493219216,0.0955886547390723,0.19963880663638042
0,819,MLP,pre_shift,other,0,0.005861955242677162,1,0.00587920394274757,1.0,0.0,0.0
0,819,ChevronSlow,pre_shift,other,0,0.004892692319247309,1,0.004904700723275392,1.0,0.4463263657178716,0.29375107243993603
0,819,IDLGated,pre_shift,other,0,0.00768205964810765,1,0.007711718660835274,0.8659271301203322,0.20575436381710546,0.19979169556589854
0,820,MLP,pre_shift,other,0,0.012710904266044579,1,0.012792378957320261,1.0,0.0,0.0
0,820,ChevronSlow,pre_shift,other,0,0.011094416964719724,1,0.0111564190195499,1.0,0.4340489485442663,0.29725851934254427
0,820,IDLGated,pre_shift,other,0,0.014504868641361688,1,0.014611092676919686,0.8658652922756455,0.19882345165616191,0.19976748946815512
0,821,MLP,pre_shift,other,0,0.6418078325926914,0,1.0266856561291953,1.0,0.0,0.0
0,821,ChevronSlow,pre_shift,other,0,0.6297236104388368,0,0.9935055533946607,1.0,0.1043641662442302,0.2924361605150864
0,821,IDLGated,pre_shift,other,0,0.6389825406095099,0,1.0188289578561784,0.8584751489160587,0.08667228369182174,0.19694010932374678
0,822,MLP,pre_shift,other,1,0.9897916467708823,1,0.010260815810043093,1.0,0.0,0.0
0,822,ChevronSlow,pre_shift,other,1,0.9910048400056436,1,0.009035860702780311,1.0,0.17290141718042745,0.28944779193171993
0,822,IDLGated,pre_shift,other,1,0.9867510153772658,1,0.013337535428039518,0.8509770627707276,0.08712653584740958,0.19419476998683835
0,823,MLP,pre_shift,other,0,0.01576204168266043,1,0.01588758360718241,1.0,0.0,0.0
0,823,ChevronSlow,pre_shift,other,0,0.013521974978674448,1,0.013614229468207131,1.0,0.5003821358904524,0.2947211505306882
0,823,IDLGated,pre_shift,other,0,0.01747395510596153,1,0.01762842679206917,0.853264441400867,0.22719936529576557,0.19501988486956154
0,824,MLP,pre_shift,other,0,0.24746178558408077,1,0.2843035003715642,1.0,0.0,0.0
0,824,ChevronSlow,pre_shift,other,0,0.2484464093881594,1,0.28561276080558523,1.0,0.40616277580334376,0.2975071911625046
0,824,IDLGated,pre_shift,other,0,0.23141679428628867,1,0.2632064515796957,0.8528089307166559,0.1884135660156239,0.1948547268982131
0,825,MLP,pre_shift,other,0,0.29774897579457993,1,0.3534643545361632,1.0,0.0,0.0
0,825,ChevronSlow,pre_shift,other,0,0.29361984542261826,1,0.34760172383365173,1.0,0.17065699286903097,0.2943359362051678
0,825,IDLGated,pre_shift,other,0,0.29459496025171134,1,0.348983116680206,0.84785577508089,0.12408678850647678,0.19308552843841967
0,826,MLP,pre_shift,other,1,0.3808767460121835,0,0.9652794574736214,1.0,0.0,0.0
0,826,ChevronSlow,pre_shift,other,1,0.39021228057493906,0,0.9410643787744363,1.0,0.3324748430471436,0.2952894088762172
0,826,IDLGated,pre_shift,other,1,0.38070023052952623,0,0.9657430100526914,0.8483385969680505,0.19989970104341745,0.1932558827535446
0,827,MLP,pre_shift,other,1,0.8531841077069457,1,0.15877991924976398,1.0,0.0,0.0
0,827,ChevronSlow,pre_shift,other,1,0.8569578729563851,1,0.15436651800285892,1.0,0.05879085225895216,0.28937694496078553
0,827,IDLGated,pre_shift,other,1,0.8539800777927175,1,0.15784741357724388,0.8363121452918341,0.028548997488455043,0.18913821062191735
0,828,MLP,pre_shift,other,0,0.11568316431535108,1,0.12293986915054551,1.0,0.0,0.0
0,828,ChevronSlow,pre_shift,other,0,0.11153817641426868,1,0.11826359957478072,1.0,0.2841162568960306,0.2892454277591666
0,828,IDLGated,pre_shift,other,0,0.10858951081702715,1,0.11495025145009473,0.8339885139401135,0.15845096922739166,0.1883710295870542
0,829,MLP,pre_shift,other,1,0.8756680021765435,1,0.1327682528308754,1.0,0.0,0.0
0,829,ChevronSlow,pre_shift,other,1,0.8791869127736516,1,0.12875776138380093,1.0,0.03223015490347875,0.28282004593777443
0,829,IDLGated,pre_shift,other,1,0.8756717068320811,1,0.13276402217760064,0.820274293066775,0.013906118443023838,0.18400940680845343
0,830,MLP,pre_shift,other,1,0.9756533025721601,1,0.024647978450025462,1.0,0.0,0.0
0,830,ChevronSlow,pre_shift,other,1,0.9762034660508933,1,0.024084244981312772,1.0,0.128757176332062,0.2789684741976316
0,830,IDLGated,pre_shift,other,1,0.9720737775145031,1,0.028323574609470548,0.812600057498191,0.0908949368854098,0.18168154506037731
0,831,MLP,pre_shift,other,0,0.003280167248485313,1,0.003285558790408963,1.0,0.0,0.0
0,831,ChevronSlow,pre_shift,other,0,0.0027307551476949588,1,0.002734490461234109,1.0,0.45250496414018493,0.28330688644619545
0,831,IDLGated,pre_shift,other,0,0.004810453347122805,1,0.004822060817582745,0.8145459233136134,0.2050079650122136,0.18226470555917323
0,832,MLP,pre_shift,other,0,0.14214163878432737,1,0.15331627328961922,1.0,0.0,0.0
0,832,ChevronSlow,pre_shift,other,0,0.13369285601360073,1,0.14351576356989001,1.0,0.37589736154555053,0.2856216483236793
0,832,IDLGated,pre_shift,other,0,0.1272919179090031,1,0.13615416383708023,0.8112393047270866,0.14273654503698588,0.18127650154611855
0,833,MLP,pre_shift,other,0,0.2841077053803041,1,0.334225549845498,1.0,0.0,0.0
0,833,ChevronSlow,pre_shift,other,0,0.2807510567254868,1,0.3295477457562677,1.0,0.19626333184995873,0.2833876904118363
0,833,IDLGated,pre_shift,other,0,0.27796800582279685,1,0.3256858278062903,0.8060946550493608,0.12081834200713175,0.1797650475576439
0,834,MLP,pre_shift,other,0,0.03129615350441067,1,0.03179634177664567,1.0,0.0,0.0
0,834,ChevronSlow,pre_shift,other,0,0.027418706657680814,1,0.027801614857384607,1.0,0.4894384622446261,0.2885389597076561
0,834,IDLGated,pre_shift,other,0,0.031177012072202213,1,0.03167335877559309,0.8083021002217572,0.20555438313889068,0.18040978094717505
0,835,MLP,pre_shift,other,0,0.06050879182844529,1,0.062416818159040065,1.0,0.0,0.0
0,835,ChevronSlow,pre_shift,other,0,0.059311324732750983,1,0.061143038699797016,1.0,0.3961571762655817,0.2912294151216042
0,835,IDLGated,pre_shift,other,0,0.05965901576694445,1,0.06151272031156439,0.810850165930341,0.21046183572622112,0.1811610823166512
0,836,MLP,pre_shift,other,1,0.9771957260785684,1,0.023068313248549507,1.0,0.0,0.0
0,836,ChevronSlow,pre_shift,other,1,0.9810210787628206,1,0.019161332631489548,1.0,0.15826990585123019,0.2879054273898448
0,836,IDLGated,pre_shift,other,1,0.9748771333796535,1,0.0254438329716142,0.8009997796359875,0.06663549851691035,0.1782979427216577
0,837,MLP,pre_shift,other,1,0.6723503240334202,1,0.3969757587707959,1.0,0.0,0.0
0,837,ChevronSlow,pre_shift,other,1,0.6922159521678829,1,0.36785730244129183,1.0,0.09684342748726651,0.2831288773922804
0,837,IDLGated,pre_shift,other,1,0.7014726088098193,1,0.35457342680235987,0.7939101384839805,0.09848566022803704,0.17630263565931717
0,838,MLP,pre_shift,other,1,0.3276181564966148,0,1.1159065057776678,1.0,0.0,0.0
0,838,ChevronSlow,pre_shift,other,1,0.32272387513297296,0,1.1309581971234486,1.0,0.21108697943382543,0.281327829943319
0,838,IDLGated,pre_shift,other,1,0.31651746292740124,0,1.1503768637939271,0.7877270928050335,0.10834076572455996,0.17460358891094824
0,839,MLP,pre_shift,other,0,0.0069639723168823916,1,0.006988333940427265,1.0,0.0,0.0
0,839,ChevronSlow,pre_shift,other,0,0.005991115718788951,1,0.00600913445684287,1.0,0.37839208318430917,0.28375443627434377
0,839,IDLGated,pre_shift,other,0,0.008422346744595442,1,0.00845801512243566,0.7855496904929485,0.15101578005755087,0.17401389368961329
0,840,MLP,pre_shift,other,1,0.9113894367032137,1,0.09278499040691057,1.0,0.0,0.0
0,840,ChevronSlow,pre_shift,other,1,0.9088616539546399,1,0.09556239225710787,1.0,0.07543289286003921,0.27854639768898615
